x,y,z,Time,x-velocity,y-velocity,z-velocity,Color
0.0909825570844845,0.0753690756665169,0.113403708099013,0.795,-0.012463166190231,-6.1329248510827016e-06,-0.0024407590452657,0.0126907888990559
0.0909201739110662,0.0753690148496901,0.1133917686458896,0.8,-0.0124867360537146,-1.6686195753313755e-05,-0.0023482393092302,0.012713173128641
0.0908576061745688,0.075368958200812,0.1133802387273704,0.805,-0.0125336557337917,-7.31246050786424e-06,-0.0022742919997774,0.0127367747253365
0.0907948380015867,0.0753689166916133,0.1133691084057453,0.81,-0.012568618743365,-9.043874169011085e-06,-0.0021898935689665,0.0127615919876707
0.0907318730944711,0.075368884070101,0.1133583838819915,0.8150000000000001,-0.0126112534329374,-4.634623670489618e-06,-0.002111163137104,0.0127876309799254
0.0906687042446344,0.0753688636554862,0.1133480624348716,0.8200000000000001,-0.0126506573681615,-3.669147441305383e-06,-0.0020291341391334,0.0128148934296146
0.0906053302890424,0.0753688534483856,0.1133381463122319,0.8250000000000001,-0.0126928914310684,-8.206246452176714e-07,-0.0019487923195434,0.0128433832365405
0.0905417466709573,0.0753688544057356,0.1133286350470694,0.8300000000000001,-0.0127345977564785,9.505409937232332e-07,-0.0018673485672199,0.0128731030039514
0.090477950698877,0.0753688658416635,0.1133195297001341,0.835,-0.0127776419107653,3.289669047918654e-06,-0.0017863600019416,0.0129040558740381
0.0904139386164833,0.0753688879838061,0.1133108305164738,0.84,-0.0128209974047043,5.282498121753349e-06,-0.0017049442796578,0.0129362445612399
0.0903497104792459,0.0753689179364155,0.1133025351493271,0.845,-0.0128640999795488,6.521539698922311e-06,-0.0016246702915891,0.0129582140279416
0.0902853831966034,0.0753689730835475,0.1132945738932912,0.85,-0.0128664739402117,1.4410341419587242e-05,-0.0015679368938663,0.0129671697623852
0.0902209778030784,0.07536905710394,0.1132869332961682,0.855,-0.012892032278573,1.859938129895345e-05,-0.0014982563226354,0.0129768155190232
0.0901564799345724,0.075369167941411,0.1132796201101614,0.86,-0.0129052297681803,2.4843578892621792e-05,-0.0014359228603998,0.012987074870361
0.0900918423743457,0.0753692888983673,0.1132725874639102,0.865,-0.0129442237532096,2.3702250525148635e-05,-0.0013844840426223,0.0130205744818757
0.090027008619754,0.0753694074496094,0.1132658037866898,0.87,-0.012983646292185,2.371624685886378e-05,-0.0013359239951483,0.0130546016107522
0.0899619770365303,0.0753695242673667,0.1132592676960563,0.875,-0.0130233194091515,2.3099029896858305e-05,-0.0012856887253866,0.0130891554680609
